TR: 53357
Helsinki | SAT_25 | 0 | 0.0732944 0.0734957 0.0736993 0.0739049 0.0741128 0.0743228 0.0745349 0.0747493 0.0749659 0.0751847 0.0754058 0.075629 0.0758545 0.0760823 0.0763123 0.0765447 0.0767793 0.0770162 0.0772554 0.0774969 0.0777408 0.077987 0.0782355 0.0784864 0.0787397 0.0789954 0.0792535 0.0795139 0.0797768 0.0800421 0.0803099 0.08058 0.0808527 0.0811278 0.0814054 0.0816855 0.081968 0.0822531 0.0825407 0.0828308 0.0831235 0.0834187 0.0837165 0.0840168 0.0843197 0.0846252 0.0849333 0.0852439 0.0855572 0.0858731 0.0861917 0.0865128 0.0868366 0.0871631 0.0874922 0.087824 0.0881584 0.0884956 0.0888354 0.0891779 0.089523 0.0898709 0.0902215 0.0905748 0.0909308 0.0912896 0.091651 0.0920152 0.0923821 0.0927518 0.0931241 0.0934992 0.0938771 0.0942576 0.0946409 0.0950269 0.0954157 0.0958072 0.0962014 0.0965983 0.096998 0.0974004 0.0978055 0.0982133 0.0986237 0.0990369 0.0994528 0.0998713 0.100293 0.100716 0.101143 0.101572 0.102004 0.102438 0.102875 0.103315 0.103757 0.104201 0.104648 0.105098 0.10555 0.106005 0.106462 0.106921 0.107383 0.107847 0.108314 0.108783 0.109254 0.109727 0.110203 0.110681 0.11116 0.111642 0.112126 0.112613 0.113101 0.113591 0.114082 0.114576 0.115072 0.115569 0.116068 0.116569 0.117071 0.117575 0.11808 0.118587 0.119095 0.119604 0.120115 0.120627 0.12114 0.121654 0.122169 0.122685 0.123201 0.123718 0.124237 0.124755 0.125274 0.125794 0.126314 0.126834 0.127354 0.127874 0.128394 0.128914 0.129434 0.129954 0.130473 0.130991 0.131509 0.132026 0.132542 0.133057 0.133572 0.134085 0.134596 0.135106 0.135615 0.136122 0.136627 0.13713 0.137631 0.13813 0.138626 0.139121 0.139612 0.140101 0.140587 0.14107 0.141549 0.142026 0.142499 0.142969 0.143434 0.143896 0.144354 0.144808 0.145258 0.145703 0.146144 0.14658 0.147011 0.147437 0.147858 0.148274 0.148684 0.149089 0.149488 0.149881 0.150268 0.150649 0.151023 0.151392 0.151753 0.152108 0.152456 0.152797 0.153131 0.153458 0.153777 0.154089 0.154393 0.15469 0.154978 0.155259 0.155531 0.155795 0.156051 0.156299 0.156537 0.156768 0.156989 0.157201 0.157405 0.1576 0.157785 0.157961 0.158128 0.158286 0.158434 0.158572 0.158701 0.158821 0.15893 0.15903 0.159121 0.159201 0.159272 0.159332 0.159383 0.159424 0.159455 0.159476 0.159487 0.159488 0.159479 0.15946 0.159431 0.159392 0.159343 0.159284 0.159215 0.159137 0.159049 0.15895 0.158843 0.158725 0.158598 0.158461 0.158315 0.158159 0.157994 0.157819 0.157636 0.157443 0.157241 0.15703 0.15681 0.156582 0.156344 0.156098 0.155844 0.155581 0.15531 0.155031 0.154744 0.154449 0.154146 0.153836 0.153518 0.153192 0.152859 0.15252 0.152173 0.151819 0.151458 0.151091 0.150717 0.150337 0.149951 0.149559 0.149161 0.148757 0.148347 0.147932 0.147512 0.147086 0.146656 0.14622 0.14578 0.145336 0.144886 0.144433 0.143975 0.143513 0.143048 0.142578 0.142106 0.141629 0.141149 0.140667 0.140181 0.139692 0.1392 0.138706 0.13821 0.137711 0.137209 0.136706 0.136201 0.135693 0.135184 0.134674 0.134162 0.133649 0.133134 0.132618 0.132102 0.131584 0.131065 0.130546 0.130027 0.129506 0.128986 0.128465 0.127944 0.127423 0.126902 0.126381 0.12586 0.12534 0.12482 0.1243 0.123781 0.123263 0.122745 0.122229 0.121713 0.121197 0.120683 0.12017 0.119659 0.119148 0.118639 0.118131 0.117624 0.117119 0.116616 0.116114 0.115613 0.115115 0.114618 0.114123 0.113629 0.113138 0.112648 0.112161 0.111675 0.111192 0.11071 0.110231 0.109754 0.109279 0.108807 0.108336 0.107868 0.107402 0.106939 0.106478 0.106019 0.105563 0.105109 0.104658 0.104209 0.103763 0.103319 0.102878 0.102439 0.102003 0.10157 0.101139 0.10071 0.100285 0.0998618 0.0994415 0.0990239 0.0986089 0.0981966 0.097787 0.0973802 0.096976 0.0965745 0.0961757 0.0957796 0.0953863 0.0949957 0.0946078 0.0942226 0.0938402 0.0934605 0.0930835 0.0927092 0.0923377 0.0919688 0.0916027 0.0912394 0.0908787 0.0905207 0.0901655 0.0898129 0.0894631 0.0891159 0.0887715 0.0884297 0.0880906 0.0877541 0.0874204 0.0870892 0.0867608 0.086435 0.0861118 0.0857912 0.0854733 0.0851579 0.0848452 0.0845351 0.0842275 0.0839225 0.0836201 0.0833203 0.083023 0.0827282 0.082436 0.0821462 0.081859 0.0815743 0.0812921 0.0810124 0.0807351 0.0804603 0.0801879 0.079918 0.0796505 0.0793854 0.0791227 0.0788625 0.0786046 0.078349 0.0780959 0.0778451 0.0775966 0.0773505 0.0771067 0.0768652 0.076626 0.0763891 0.0761544 0.075922 0.0756919 0.0754641 0.0752384 0.075015 0.0747938 0.0745748 0.074358 0.0741434 0.073931 0.0737207 0.0735126 0.0733066 0.0731027 0.072901 0.0727014 0.0725039 0.0723084 0.0721151 0.0719238 0.0717346 0.0715475 0.0713624 0.0711793 0.0709983 0.0708193 0.0706423 0.0704672 0.0702942 0.0701232 0.0699541 0.069787 0.0696219 0.0694587 0.0692975 0.0691382 0.0689808 0.0688253 0.0686717 0.0685201 0.0683703 0.0682224 0.0680765 0.0679323 0.0677901 0.0676497 0.0675112 0.0673745 0.0672396 0.0671066 0.0669754 0.0668461 0.0667185 0.0665928 0.0664688 0.0663467 0.0662264 0.0661078 0.0659911 0.0658761 0.0657629 0.0656515 
SAT_25 | SAT_21 | 640 | 0.00828152 0.00832165 0.00836208 0.00840283 0.00844389 0.00848527 0.00852698 0.008569 0.00861136 0.00865405 0.00869707 0.00874043 0.00878413 0.00882818 0.00887258 0.00891733 0.00896243 0.0090079 0.00905373 0.00909993 0.00914651 0.00919345 0.00924078 0.0092885 0.0093366 0.00938509 0.00943398 0.00948327 0.00953297 0.00958308 0.0096336 0.00968454 0.00973591 0.0097877 0.00983993 0.00989259 0.0099457 0.00999926 0.0100533 0.0101077 0.0101627 0.0102181 0.0102739 0.0103303 0.0103871 0.0104444 0.0105023 0.0105606 0.0106194 0.0106788 0.0107386 0.010799 0.0108599 0.0109214 0.0109834 0.011046 0.0111091 0.0111727 0.011237 0.0113018 0.0113672 0.0114332 0.0114998 0.011567 0.0116348 0.0117032 0.0117723 0.011842 0.0119123 0.0119833 0.012055 0.0121273 0.0122003 0.0122739 0.0123483 0.0124234 0.0124991 0.0125756 0.0126529 0.0127308 0.0128095 0.012889 0.0129692 0.0130502 0.013132 0.0132146 0.013298 0.0133822 0.0134672 0.0135531 0.0136398 0.0137274 0.0138159 0.0139052 0.0139954 0.0140866 0.0141786 0.0142716 0.0143656 0.0144605 0.0145563 0.0146532 0.014751 0.0148498 0.0149497 0.0150506 0.0151526 0.0152556 0.0153597 0.0154649 0.0155713 0.0156787 0.0157873 0.0158971 0.016008 0.0161201 0.0162335 0.016348 0.0164639 0.0165809 0.0166993 0.0168189 0.0169399 0.0170622 0.0171859 0.017311 0.0174374 0.0175653 0.0176947 0.0178254 0.0179577 0.0180915 0.0182268 0.0183637 0.0185021 0.0186422 0.0187839 0.0189272 0.0190722 0.0192189 0.0193674 0.0195176 0.0196696 0.0198234 0.0199791 0.0201366 0.020296 0.0204574 0.0206207 0.0207861 0.0209534 0.0211229 0.0212944 0.021468 0.0216439 0.0218219 0.0220021 0.0221847 0.0223696 0.0225568 0.0227464 0.0229384 0.023133 0.02333 0.0235296 0.0237318 0.0239367 0.0241443 0.0243546 0.0245677 0.0247837 0.0250026 0.0252244 0.0254492 0.025677 0.025908 0.0261422 0.0263795 0.0266202 0.0268642 0.0271116 0.0273625 0.0276169 0.0278749 0.0281366 0.028402 0.0286712 0.0289444 0.0292214 0.0295025 0.0297878 0.0300772 0.0303709 0.0306689 0.0309714 0.0312784 0.0315901 0.0319065 0.0322276 0.0325537 0.0328848 0.033221 0.0335625 0.0339092 0.0342614 0.0346191 0.0349825 0.0353517 0.0357268 0.0361079 0.0364952 0.0368888 0.0372888 0.0376954 0.0381087 0.0385288 0.038956 0.0393903 0.039832 0.0402812 0.040738 0.0412026 0.0416753 0.0421562 0.0426454 0.0431433 0.0436499 0.0441655 0.0446903 0.0452246 0.0457685 0.0463222 0.0468861 0.0474603 0.0480452 0.0486409 0.0492477 0.049866 0.050496 0.051138 0.0517922 0.0524591 0.053139 0.0538321 0.0545388 0.0552595 0.0559945 0.0567442 0.0575091 0.0582894 0.0590857 0.0598983 0.0607278 0.0615745 0.0624389 0.0633216 0.064223 0.0651437 0.0660842 0.0670451 0.0680269 0.0690303 0.0700559 0.0711044 0.0721763 0.0732725 0.0743937 0.0755405 0.0767138 0.0779144 0.0791431 0.0804007 0.0816883 0.0830067 0.0843569 0.0857399 0.0871568 0.0886086 0.0900965 0.0916217 0.0931854 0.0947888 0.0964334 0.0981205 0.0998516 0.101628 0.103452 0.105324 0.107246 0.109221 0.11125 0.113334 0.115477 0.117679 0.119944 0.122273 0.124669 0.127135 0.129673 0.132285 0.134976 0.137747 0.140602 0.143544 0.146576 0.149703 0.152928 0.156254 0.159687 0.16323 0.166889 0.170667 0.17457 0.178603 0.182772 0.187082 0.19154 0.196152 0.200925 0.205865 0.210982 0.216281 0.221772 0.227462 0.233362 0.23948 0.245827 0.252413 0.25925 0.266348 0.273719 0.281378 0.289336 0.297607 0.306207 0.315151 0.324453 0.334131 0.344202 0.354682 0.365591 0.376947 0.388769 0.401077 0.413889 0.427226 0.441107 0.455552 0.470577 0.486202 0.50244 0.519305 0.536808 0.554956 0.573749 0.593185 0.613251 0.633928 0.655185 0.676976 0.699244 0.721911 0.74488 0.768032 0.791219 0.814269 0.83698 0.859121 0.880437 0.90065 0.919473 0.936623 0.951838 0.964907 0.975698 0.984181 0.990458 0.994762 0.997446 0.998927 0.999628 0.999899 0.99998 0.999997 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.999995 0.999968 0.999851 0.999491 0.998615 0.996847 0.993759 0.988944 0.982079 0.972967 0.961543 0.947868 0.932098 0.914462 0.895229 0.874684 0.853115 0.830793 0.807967 0.784861 0.761667 0.738552 0.715655 0.693089 0.670945 0.649295 0.628194 0.607682 0.587787 0.568527 0.549911 0.53194 0.514613 0.497921 0.481853 0.466394 0.45153 0.437242 0.423512 0.410321 0.397649 0.385477 0.373785 0.362553 0.351764 0.341397 0.331436 0.321863 0.312661 0.303813 0.295305 0.287121 0.279246 0.271668 0.264373 0.257348 0.250581 0.244062 0.237779 0.231721 0.22588 0.220245 0.214808 0.209559 0.204492 0.199598 0.19487 0.190301 0.185884 0.181613 0.177482 0.173486 0.169617 0.165873 0.162246 0.158734 0.155331 0.152033 0.148835 0.145735 0.142727 0.13981 0.136978 0.134229 0.131561 0.128969 0.126451 0.124005 0.121627 0.119316 0.117068 0.114883 0.112756 0.110687 0.108674 0.106713 0.104805 0.102946 0.101136 0.099372 0.0976531 0.0959778 0.0943447 0.0927523 0.0911993 0.0896844 0.0882065 0.0867644 0.085357 0.0839831 0.0826417 0.0813319 0.0800526 0.078803 0.0775821 0.0763891 0.0752231 0.0740834 0.0729692 0.0718797 0.0708143 0.0697721 0.0687527 0.0677553 0.0667792 0.065824 0.064889 0.0639737 0.0630774 0.0621998 0.0613403 0.0604984 0.0596736 0.0588655 0.0580736 0.0572976 0.0565369 0.0557913 0.0550602 0.0543434 0.0536405 0.052951 0.0522748 0.0516114 0.0509605 0.0503219 0.0496951 0.04908 0.0484762 0.0478835 0.0473016 0.0467303 0.0461692 0.0456182 0.045077 0.0445453 0.0440231 0.0435099 0.0430057 0.0425103 0.0420233 0.0415447 0.0410743 0.0406118 0.0401571 0.03971 0.0392704 0.038838 0.0384128 0.0379945 0.0375831 0.0371783 0.0367801 0.0363883 0.0360027 0.0356232 0.0352498 0.0348822 0.0345203 0.0341641 0.0338135 0.0334682 0.0331282 0.0327934 0.0324637 0.032139 0.0318191 0.031504 0.0311937 0.0308879 0.0305866 0.0302898 0.0299973 0.029709 0.0294249 0.0291449 0.028869 0.0285969 0.0283287 0.0280643 0.0278037 0.0275467 0.0272932 0.0270433 0.0267968 0.0265538 0.026314 0.0260775 0.0258443 0.0256141 0.0253871 0.0251631 0.0249421 0.0247241 0.0245089 0.0242965 0.024087 0.0238802 0.023676 0.0234745 0.0232756 0.0230793 0.0228854 0.022694 0.0225051 0.0223185 0.0221343 0.0219524 0.0217727 0.0215953 0.0214201 0.021247 0.0210761 0.0209072 0.0207404 0.0205756 0.0204129 0.020252 0.0200931 0.0199361 0.0197809 0.0196276 0.0194761 0.0193264 0.0191784 0.0190322 0.0188876 0.0187448 0.0186035 0.0184639 0.0183259 0.0181895 0.0180546 0.0179212 0.0177893 0.017659 0.01753 0.0174025 0.0172765 0.0171518 0.0170285 0.0169065 0.0167859 0.0166666 0.0165486 0.0164319 0.0163164 0.0162022 0.0160892 0.0159774 0.0158668 0.0157573 0.015649 0.0155419 0.0154359 0.015331 0.0152272 0.0151244 0.0150228 0.0149221 0.0148225 0.014724 0.0146264 0.0145298 0.0144342 0.0143396 0.0142459 0.0141532 0.0140614 0.0139705 0.0138805 0.0137914 0.0137032 0.0136159 0.0135294 0.0134437 0.0133589 0.0132749 0.0131918 0.0131094 0.0130278 0.012947 0.012867 0.0127878 0.0127093 0.0126315 0.0125545 0.0124782 0.0124026 0.0123277 0.0122536 0.0121801 0.0121073 0.0120351 0.0119637 0.0118929 0.0118227 0.0117532 0.0116843 0.011616 0.0115484 0.0114814 0.0114149 0.0113491 0.0112839 0.0112192 0.0111551 0.0110916 0.0110286 0.0109662 0.0109044 0.0108431 0.0107823 0.0107221 0.0106623 0.0106031 0.0105444 0.0104863 0.0104286 0.0103714 0.0103147 0.0102585 0.0102027 0.0101475 0.0100926 0.0100383 0.00998442 0.00993099 0.009878 0.00982546 0.00977335 0.00972168 0.00967043 0.0096196 0.00956919 0.0095192 0.00946961 0.00942043 0.00937165 0.00932326 0.00927527 0.00922766 0.00918044 0.00913359 0.00908712 0.00904102 0.00899529 0.00894992 0.00890491 0.00886026 0.00881596 0.00877201 0.0087284 0.00868513 0.0086422 0.0085996 0.00855734 0.0085154 0.00847379 0.00843249 0.00839152 0.00835085 0.0083105 0.00827046 0.00823072 
SAT_21 | SAT_3 | 1534 | 0.00822637 0.0082447 0.00826308 0.00828153 0.00830003 0.00831859 0.00833722 0.0083559 0.00837464 0.00839345 0.00841231 0.00843124 0.00845022 0.00846927 0.00848838 0.00850755 0.00852678 0.00854608 0.00856543 0.00858485 0.00860433 0.00862387 0.00864348 0.00866315 0.00868288 0.00870268 0.00872253 0.00874246 0.00876244 0.00878249 0.0088026 0.00882278 0.00884302 0.00886333 0.0088837 0.00890414 0.00892464 0.00894521 0.00896584 0.00898654 0.0090073 0.00902813 0.00904903 0.00906999 0.00909101 0.00911211 0.00913327 0.0091545 0.00917579 0.00919716 0.00921859 0.00924008 0.00926165 0.00928328 0.00930498 0.00932675 0.00934859 0.00937049 0.00939247 0.00941451 0.00943662 0.00945881 0.00948106 0.00950338 0.00952577 0.00954822 0.00957075 0.00959335 0.00961602 0.00963876 0.00966157 0.00968445 0.0097074 0.00973042 0.00975352 0.00977668 0.00979992 0.00982322 0.0098466 0.00987005 0.00989357 0.00991717 0.00994083 0.00996457 0.00998838 0.0100123 0.0100362 0.0100603 0.0100844 0.0101085 0.0101328 0.0101571 0.0101815 0.010206 0.0102305 0.0102551 0.0102798 0.0103046 0.0103294 0.0103543 0.0103793 0.0104044 0.0104295 0.0104547 0.01048 0.0105053 0.0105308 0.0105563 0.0105819 0.0106075 0.0106332 0.0106591 0.0106849 0.0107109 0.0107369 0.010763 0.0107892 0.0108155 0.0108418 0.0108682 0.0108947 0.0109213 0.0109479 0.0109747 0.0110014 0.0110283 0.0110553 0.0110823 0.0111094 0.0111366 0.0111638 0.0111911 0.0112185 0.011246 0.0112736 0.0113012 0.0113289 0.0113567 0.0113846 0.0114125 0.0114405 0.0114686 0.0114968 0.011525 0.0115534 0.0115818 0.0116103 0.0116388 0.0116674 0.0116961 0.0117249 0.0117538 0.0117827 0.0118117 0.0118408 0.01187 0.0118992 0.0119286 0.011958 0.0119874 0.012017 0.0120466 0.0120763 0.0121061 0.0121359 0.0121659 0.0121959 0.0122259 0.0122561 0.0122863 0.0123166 0.012347 0.0123775 0.012408 0.0124386 0.0124693 0.0125 0.0125309 0.0125618 0.0125927 0.0126238 0.0126549 0.0126861 0.0127174 0.0127487 0.0127801 0.0128116 0.0128432 0.0128748 0.0129065 0.0129383 0.0129702 0.0130021 0.0130341 0.0130662 0.0130983 0.0131305 0.0131628 0.0131951 0.0132275 0.01326 0.0132926 0.0133252 0.0133579 0.0133907 0.0134235 0.0134564 0.0134894 0.0135224 0.0135555 0.0135887 0.0136219 0.0136552 0.0136886 0.013722 0.0137555 0.0137891 0.0138227 0.0138564 0.0138901 0.0139239 0.0139578 0.0139917 0.0140257 0.0140598 0.0140939 0.0141281 0.0141623 0.0141966 0.014231 0.0142654 0.0142999 0.0143344 0.014369 0.0144036 0.0144383 0.0144731 0.0145079 0.0145427 0.0145776 0.0146126 0.0146476 0.0146827 0.0147178 0.014753 0.0147882 0.0148235 0.0148588 0.0148942 0.0149296 0.014965 0.0150005 0.0150361 0.0150717 0.0151073 0.015143 0.0151787 0.0152145 0.0152503 0.0152861 0.015322 0.0153579 0.0153939 0.0154299 0.0154659 0.015502 0.0155381 0.0155742 0.0156104 0.0156466 0.0156828 0.0157191 0.0157554 0.0157917 0.015828 0.0158644 0.0159008 0.0159372 0.0159736 0.0160101 0.0160466 0.0160831 0.0161196 0.0161562 0.0161927 0.0162293 0.0162659 0.0163025 0.0163391 0.0163758 0.0164124 0.0164491 0.0164857 0.0165224 0.0165591 0.0165958 0.0166325 0.0166692 0.0167058 0.0167425 0.0167792 0.0168159 0.0168526 0.0168893 0.016926 0.0169627 0.0169993 0.017036 0.0170726 0.0171092 0.0171459 0.0171825 0.0172191 0.0172556 0.0172922 0.0173287 0.0173652 0.0174017 0.0174382 0.0174746 0.017511 0.0175474 0.0175838 0.0176201 0.0176564 0.0176927 0.0177289 0.0177651 0.0178012 0.0178373 0.0178734 0.0179094 0.0179454 0.0179813 0.0180172 0.018053 0.0180888 0.0181245 0.0181602 0.0181958 0.0182314 0.0182669 0.0183023 0.0183377 0.018373 0.0184082 0.0184434 0.0184785 0.0185136 0.0185485 0.0185834 0.0186182 0.018653 0.0186876 0.0187222 0.0187567 0.0187911 0.0188254 0.0188597 0.0188938 0.0189279 0.0189618 0.0189957 0.0190294 0.0190631 0.0190967 0.0191301 0.0191635 0.0191967 0.0192299 0.0192629 0.0192958 0.0193286 0.0193613 0.0193939 0.0194263 0.0194587 0.0194909 0.0195229 0.0195549 0.0195867 0.0196184 0.01965 0.0196814 0.0197127 0.0197438 0.0197748 0.0198057 0.0198364 0.019867 0.0198974 0.0199277 0.0199578 0.0199878 0.0200176 0.0200473 0.0200768 0.0201061 0.0201353 0.0201643 0.0201931 0.0202218 0.0202503 0.0202786 0.0203068 0.0203347 0.0203625 0.0203902 0.0204176 0.0204448 0.0204719 0.0204988 0.0205254 0.0205519 0.0205782 0.0206043 0.0206302 0.0206559 0.0206814 0.0207067 0.0207318 0.0207567 0.0207814 0.0208059 0.0208301 0.0208542 0.020878 0.0209016 0.020925 0.0209481 0.0209711 0.0209938 0.0210163 0.0210386 0.0210606 0.0210824 0.021104 0.0211253 0.0211464 0.0211673 0.0211879 0.0212083 0.0212284 0.0212483 0.021268 0.0212874 0.0213065 0.0213255 0.0213441 0.0213625 0.0213806 0.0213985 0.0214162 0.0214335 0.0214506 0.0214675 0.0214841 0.0215004 0.0215165 0.0215322 0.0215478 0.021563 0.021578 0.0215927 0.0216071 0.0216213 0.0216352 0.0216488 0.0216621 0.0216751 0.0216879 0.0217004 0.0217126 0.0217245 0.0217361 0.0217475 0.0217586 0.0217693 0.0217798 0.02179 0.0217999 0.0218095 0.0218189 0.0218279 0.0218366 0.0218451 0.0218532 0.0218611 0.0218686 0.0218759 0.0218829 0.0218895 0.0218959 0.021902 0.0219077 0.0219132 0.0219184 0.0219232 0.0219278 0.021932 0.021936 0.0219397 0.021943 0.0219461 0.0219488 0.0219513 0.0219534 0.0219552 0.0219568 0.021958 0.0219589 0.0219595 0.0219598 0.0219598 0.0219595 0.0219589 0.021958 0.0219568 0.0219553 0.0219535 0.0219514 0.0219489 0.0219462 0.0219432 0.0219398 0.0219362 0.0219322 0.021928 0.0219234 0.0219186 0.0219134 0.021908 0.0219022 0.0218962 0.0218898 0.0218832 0.0218762 0.021869 0.0218614 0.0218536 0.0218455 0.021837 0.0218283 0.0218193 0.02181 0.0218004 0.0217905 0.0217803 0.0217698 0.0217591 0.021748 0.0217367 0.0217251 0.0217131 0.021701 0.0216885 0.0216757 0.0216627 0.0216494 0.0216358 0.0216219 0.0216078 0.0215934 0.0215787 0.0215637 0.0215485 0.021533 0.0215172 0.0215011 0.0214848 0.0214683 0.0214514 0.0214343 0.021417 0.0213994 0.0213815 0.0213633 0.021345 0.0213263 0.0213074 0.0212883 0.0212689 0.0212492 0.0212294 0.0212092 0.0211889 0.0211682 0.0211474 0.0211263 0.021105 0.0210834 0.0210616 0.0210396 0.0210173 0.0209948 0.0209721 0.0209492 0.020926 0.0209027 0.0208791 0.0208553 0.0208312 0.020807 0.0207825 0.0207578 0.020733 0.0207079 0.0206826 0.0206571 0.0206314 0.0206055 0.0205794 0.0205531 0.0205267 0.0205 0.0204731 0.0204461 0.0204188 0.0203914 0.0203638 0.020336 0.0203081 0.0202799 0.0202516 0.0202231 0.0201944 0.0201656 0.0201366 0.0201074 0.0200781 0.0200486 0.020019 0.0199892 0.0199592 0.0199291 0.0198988 0.0198684 0.0198378 0.0198071 0.0197763 0.0197453 0.0197141 0.0196828 0.0196514 0.0196199 0.0195882 0.0195564 0.0195244 0.0194923 0.0194601 0.0194278 0.0193954 0.0193628 0.0193301 0.0192973 0.0192644 0.0192314 0.0191982 0.019165 0.0191316 0.0190982 0.0190646 0.019031 0.0189972 0.0189634 0.0189294 0.0188954 0.0188612 0.018827 0.0187927 0.0187583 0.0187238 0.0186892 0.0186545 0.0186198 0.018585 0.0185501 0.0185152 0.0184801 0.018445 0.0184098 0.0183746 0.0183393 0.0183039 0.0182685 0.018233 0.0181974 0.0181618 0.0181261 0.0180904 0.0180546 0.0180188 0.0179829 0.017947 0.017911 0.017875 0.0178389 0.0178028 0.0177667 0.0177305 0.0176943 0.017658 0.0176217 0.0175854 0.0175491 0.0175127 0.0174763 0.0174398 0.0174034 0.0173669 0.0173304 0.0172938 0.0172573 0.0172207 0.0171841 0.0171475 0.0171109 0.0170743 0.0170376 0.017001 0.0169643 0.0169276 0.0168909 0.0168543 0.0168176 0.0167809 0.0167442 0.0167075 0.0166708 0.0166341 0.0165974 0.0165607 0.0165241 0.0164874 0.0164507 0.0164141 0.0163774 0.0163408 0.0163042 0.0162675 0.016231 0.0161944 0.0161578 0.0161213 0.0160847 0.0160482 0.0160117 0.0159753 0.0159388 0.0159024 0.015866 0.0158296 0.0157933 0.015757 0.0157207 0.0156844 0.0156482 0.015612 0.0155758 0.0155397 0.0155036 0.0154675 0.0154315 0.0153955 0.0153595 0.0153236 0.0152877 0.0152519 0.0152161 0.0151803 0.0151446 0.0151089 0.0150732 0.0150377 0.0150021 0.0149666 0.0149311 0.0148957 0.0148603 0.014825 0.0147898 0.0147545 0.0147194 0.0146842 0.0146492 0.0146141 0.0145792 0.0145443 0.0145094 0.0144746 0.0144398 0.0144051 0.0143705 0.0143359 0.0143014 0.0142669 0.0142325 0.0141981 0.0141638 0.0141296 0.0140954 0.0140613 0.0140272 0.0139932 0.0139593 0.0139254 0.0138916 0.0138578 0.0138241 0.0137905 0.013757 0.0137235 0.01369 0.0136567 0.0136234 0.0135901 0.0135569 0.0135238 0.0134908 0.0134578 0.0134249 0.0133921 0.0133593 0.0133266 0.013294 0.0132614 0.0132289 0.0131965 0.0131642 0.0131319 0.0130997 0.0130675 0.0130355 0.0130035 0.0129715 0.0129397 0.0129079 0.0128762 0.0128446 0.012813 0.0127815 0.0127501 0.0127187 0.0126874 0.0126562 0.0126251 0.0125941 0.0125631 0.0125322 0.0125013 0.0124706 0.0124399 0.0124093 0.0123788 0.0123483 0.0123179 0.0122876 0.0122574 0.0122272 0.0121971 0.0121671 0.0121372 0.0121073 0.0120776 0.0120478 0.0120182 0.0119887 0.0119592 0.0119298 0.0119005 0.0118712 0.0118421 0.011813 0.0117839 0.011755 0.0117261 0.0116973 0.0116686 0.01164 0.0116114 0.011583 0.0115546 0.0115262 0.011498 0.0114698 0.0114417 0.0114137 0.0113857 0.0113579 0.0113301 0.0113024 0.0112747 0.0112472 0.0112197 0.0111923 0.0111649 0.0111377 0.0111105 0.0110834 0.0110564 0.0110294 0.0110025 0.0109757 0.010949 0.0109224 0.0108958 0.0108693 0.0108429 0.0108166 0.0107903 0.0107641 0.010738 0.010712 0.010686 0.0106601 0.0106343 0.0106086 0.0105829 0.0105573 0.0105318 0.0105064 0.010481 0.0104557 0.0104305 0.0104054 0.0103803 0.0103553 0.0103304 0.0103055 0.0102808 0.0102561 0.0102315 0.0102069 0.0101825 0.0101581 0.0101337 0.0101095 0.0100853 0.0100612 0.0100372 0.0100132 0.00998932 0.0099655 0.00994176 0.00991809 0.00989449 0.00987097 0.00984751 0.00982413 0.00980082 0.00977758 0.00975441 0.00973132 0.00970829 0.00968534 0.00966245 0.00963964 0.00961689 0.00959422 0.00957162 0.00954909 0.00952662 0.00950423 0.00948191 0.00945965 0.00943747 0.00941535 
