7064.55 | 1.96238 | 15
6624.89 | 1.84025 | 249
7064.55 | 1.96238 | 2403
7064.55 | 1.96238 | 18621
6624.89 | 1.84025 | 100002
6624.89 | 1.84025 | 100003
6624.89 | 1.84025 | 100006
6624.89 | 1.84025 | 100008
6574.2 | 1.82617 | 100010
5025.47 | 1.39596 | 100001
5279.84 | 1.46662 | 100002
6588.19 | 1.83005 | 100001
3842.04 | 1.06723 | 100002
4823.06 | 1.33974 | 100001
4016.46 | 1.11568 | 100002
2794.65 | 0.776292 | 100004
2794.65 | 0.776292 | 100002
0 | 0 | 100003
2794.65 | 0.776292 | 100001
2794.65 | 0.776292 | 100002
0 | 0 | 100001
0 | 0 | 100004
