190124 | 52.8123 | 12
48222 | 13.395 | 174
88660 | 24.6278 | 1461
58460.6 | 16.2391 | 10492
58460.6 | 16.2391 | 67837
54308.6 | 15.0857 | 406233
54434 | 15.1205 | 1000002
39668.5 | 11.019 | 1000008
35939.4 | 9.98318 | 1000010
31579.3 | 8.77202 | 1000003
20647.5 | 5.73542 | 1000002
15992 | 4.44223 | 1000002
16019.7 | 4.44993 | 1000002
14103.8 | 3.91771 | 1000002
14103.8 | 3.91771 | 1000004
12663.5 | 3.51764 | 1000001
7641.96 | 2.12277 | 1000007
7641.96 | 2.12277 | 1000008
7641.96 | 2.12277 | 1000002
0 | 0 | 1000001
0 | 0 | 1000001
0 | 0 | 1000006
0 | 0 | 1000005
0 | 0 | 1000002
0 | 0 | 1000001
0 | 0 | 1000001
0 | 0 | 1000005
0 | 0 | 1000003
0 | 0 | 924804
0 | 0 | 634783
0 | 0 | 288813
0 | 0 | 63799
