6831.65 | 1.89768 | 21
6831.65 | 1.89768 | 416
6831.65 | 1.89768 | 5777
6831.65 | 1.89768 | 61288
6831.65 | 1.89768 | 100010
6831.65 | 1.89768 | 100007
6831.65 | 1.89768 | 100007
6831.65 | 1.89768 | 100006
6831.65 | 1.89768 | 100002
6831.65 | 1.89768 | 100013
6831.65 | 1.89768 | 100003
6831.65 | 1.89768 | 100001
6831.65 | 1.89768 | 100002
6831.65 | 1.89768 | 100005
6831.65 | 1.89768 | 100005
6831.65 | 1.89768 | 100001
6831.65 | 1.89768 | 100005
4614.1 | 1.28169 | 100006
3912.83 | 1.0869 | 100001
6627.87 | 1.84108 | 100002
0 | 0 | 100001
0 | 0 | 100002
0 | 0 | 100003
