7056.32 | 1.96009 | 19
7056.32 | 1.96009 | 356
7056.32 | 1.96009 | 4735
7056.32 | 1.96009 | 49430
7056.32 | 1.96009 | 100001
7056.32 | 1.96009 | 100012
7056.32 | 1.96009 | 100018
7056.32 | 1.96009 | 100004
7056.32 | 1.96009 | 100005
7056.32 | 1.96009 | 100008
6860 | 1.90556 | 100005
6860 | 1.90556 | 100002
6310.09 | 1.7528 | 100008
3468.48 | 0.963465 | 100006
3421.54 | 0.950427 | 100005
2092.84 | 0.581343 | 100002
2092.84 | 0.581343 | 100003
2092.84 | 0.581343 | 100002
2233.65 | 0.620459 | 100002
0 | 0 | 100002
0 | 0 | 100007
0 | 0 | 100001
