194870 | 54.1305 | 14
125246 | 34.7906 | 280
121992 | 33.8865 | 4002
174940 | 48.5946 | 48586
121992 | 33.8865 | 531435
99731.8 | 27.7033 | 1000011
48173.5 | 13.3815 | 1000007
40723.7 | 11.3121 | 1000008
45892.5 | 12.7479 | 1000016
28562.2 | 7.93395 | 1000005
30209.2 | 8.39143 | 1000003
14119.1 | 3.92198 | 1000011
12909.2 | 3.5859 | 1000002
11379.2 | 3.16089 | 1000007
11791 | 3.27527 | 1000003
11498.9 | 3.19413 | 1000005
11002.5 | 3.05625 | 1000001
11931.8 | 3.31439 | 1000002
9043 | 2.51194 | 1000008
8663.92 | 2.40665 | 1000003
10551.6 | 2.93099 | 1000001
6917.66 | 1.92157 | 1000001
0 | 0 | 1000003
0 | 0 | 1000003
0 | 0 | 1000004
0 | 0 | 1000001
0 | 0 | 1000003
0 | 0 | 1000002
0 | 0 | 1000001
0 | 0 | 1000001
0 | 0 | 759414
0 | 0 | 285277
